Links to profile,Name Account/Influencer,Professional Activity,Nationality,Brand,Account description,Number of posts,Number of followers,Number of followings,Verified Status,Publication number,Post description,Post number of comments,Post number of likes,Posting date,Media Type
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,316,Back home thanks Morocco see you soon family❤️✈️👍😘😍,11865,1 242 252,2015-10-11T18:41:31.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,317,Bed time with my love.good night world💤❤️,12780,1 266 075,2015-10-11T22:21:30.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,318,Happy to be training again⚽️⚽️⚽️✌️👌,8065,1 048 621,2015-10-12T16:23:22.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,319,What a special moment in my professional life! Winning four Golden Boots it’s a privilege for me and I’ll keep challenging myself because I wanna do better everytime and I wanna keep chasing for more records. I have to thank everyone in Real Madrid that made this possible and we wanna keep winning more titles and more trophies. Thank you everyone.,22636,1 247 326,2015-10-13T12:46:03.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,320,⚽️⚽️⚽️👍,3874,880 128,2015-10-13T23:57:21.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,321,⚽️⚽️👌,5979,963 772,2015-10-13T23:57:56.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,322,Good morning ☀️☀️👌⚽️,11223,979 203,2015-11-08T08:52:47.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,323,How thrilling to walk in the red carpet before Ronaldo film. Great feelings! #ronaldofilm,4378,942 260,2015-11-09T18:25:35.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,324,Today is the day. I'm here in London and my film Ronaldo will be revealed to the world tonight! #ronaldofilm,7509,763 095,2015-11-09T12:24:19.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,325,If you’re in London come down to Leicester Square at 5pm this evening and say Hi!,7873,755 590,2015-11-09T16:30:27.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,326,What a great night! It's wonderful to share this moment with so great people. Ronaldo film turned out amazing. Did you guys like it? #ronaldofilm,6511,991 504,2015-11-10T00:21:44.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,327,Ronaldo film is out now! I have #nothingtohide thanks to @clearhaircare,7279,982 111,2015-11-10T13:28:17.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,328,Back on track ⚽️⚽️⚽️👍☀️,10567,1 052 591,2015-11-11T12:24:29.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,329,"It was a pleasure to meet you, @d_davis_9!
Congratulations for getting out and playing games with the @Nikefootball App!

You should all download the app, connect with your friends, and get out and play football…you never know who might notice! 😎",4155,917 800,2015-11-11T18:52:26.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,330,Good morning😎👍⚽️,8761,974 774,2015-10-19T08:42:46.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,331,Dinner soup with daddy🍵🍵,18509,1 188 246,2015-10-19T19:28:02.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,332,Training👍👍⚽️❤️👌✌️,3726,894 605,2015-10-19T10:50:59.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,333,Having fun on set of my #CR7Shirts shoot! www.CR7Shirts.com,4311,859 466,2015-10-19T13:35:28.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,334,Bom dia!!👌😎👞⚽️,9229,1 072 186,2015-10-20T07:37:02.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,335,Fly to París ✈️✈️✈️,7509,1 016 474,2015-10-20T08:37:39.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,336,Ready for tomorrow⚽️⚽️⚽️⚽️⚽️,8193,1 068 559,2015-10-20T20:06:31.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,337,Ready for tonight ⚽️⚽️⚽️,7517,1 020 007,2015-10-21T16:10:40.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,338,👍👍⚽️,9306,1 142 044,2015-10-21T22:24:40.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,339,Sunshine day👍,24296,1 517 349,2015-10-22T13:11:32.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,340,Good night😴😴😴👍❤️,17058,1 013 383,2015-10-22T22:47:05.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,341,Siiiimmmm⚽️⚽️👍,2912,851 618,2015-10-23T15:43:33.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,342,⚽️⚽️👍,4227,928 313,2015-10-23T15:44:28.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,343,Do you want one of my jerseys? I signed them for you! Donate to help me and @artistsforpeace build children’s sports programs in Haiti for a chance to win a limited edition jersey of your choice signed by me + a trip to Madrid to meet me and attend Real Madrid v. Barcelona. ⚽🏃 ENTER via @omazeworld or by visit omaze.com/ronaldo,6211,998 621,2015-10-23T17:17:59.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,344,Travel ✈️✈️✈️⚽️❤️👍✌️,5624,1 032 383,2015-10-23T17:14:44.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,345,Good morning⚽️👍,11564,1 125 236,2015-10-24T10:09:20.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,346,Fantástico equipo👍👍👍⚽️,4228,986 048,2015-10-24T17:47:47.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,347,⚽️⚽️👍👍🏻,8986,1 188 780,2015-10-24T17:48:03.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,348,Playing poker with my friend Ricardo.,6460,979 519,2015-10-25T13:31:09.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,349,Hang Out with my friend💪🏽👍👊,7866,999 729,2015-10-25T17:38:00.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,350,Thinking ❤️😘👍,12454,606 293,2015-10-26T15:07:37.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,351,Fantastic lunch with my bros 🔝👌,3670,745 252,2015-10-26T17:19:37.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,352,✌️✌✌✌✈️,15313,1 260 927,2015-10-26T21:49:30.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,353,Here it is! FW15@cr7_footwear campaign. Check out my new styles on www.cr7footwear.com,6163,907 204,2015-10-27T12:44:07.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,354,✈️✈️✈️❤️❤️👌👍🔝☀️,7879,1 025 836,2015-10-27T16:41:18.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,355,Thanks bros✌️✌👍❤️☀️,5728,898 950,2015-10-27T16:44:53.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,356,Good morning 👍👌😘✌️,11968,1 013 555,2015-10-28T07:54:56.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,357,👍👍🇵🇹👞👞,5833,871 686,2015-10-28T14:41:18.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,358,"Love my new boots! Inspired by my homeland of Madeira 👍🌋 Thanks @nikefootball!

They’ll be available exclusively in the Nike Football app on October 29th.",16115,1 143 822,2015-10-28T16:03:35.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,359,Training hard☀️💪🏽👍⚽️,4137,827 107,2015-11-12T12:19:22.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,360,Shooting day❤️🔥👌,5233,927 054,2015-11-12T14:51:37.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,361,Boom 👍👍⚽️⚽️,6587,934 419,2015-10-29T13:26:05.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,362,B dia😘😘👍,15935,923 248,2015-10-30T08:57:05.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,363,Ready for tomorrow👍👍⚽️👍🏻☀️,18537,1 070 243,2015-10-30T12:49:03.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,364,Lil bro and cris❤️❤️👍✌️,8579,1 079 306,2015-10-30T18:24:41.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,365,🔥🔥⚽️⚽️,8338,1 056 854,2015-10-31T11:06:17.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,366,Great win well done team. 👍👍⚽️⚽️⚽️💋,8077,1 090 844,2015-10-31T17:15:13.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,367,"When I met the children from Haiti, the first thing they taught me was ""bon bagay."" It means ""good thing."" These kids might not have the schools, medicine or even homes they deserve, but I learned then that they have a hopeful spirit. That's why I'm working with Artists for Peace and Justice—to help fund sports and educational programs that will help them to one day share even more of their spirit with the world. Join me.
Go to omaze.com/ronaldo to support Artists for Peace and Justice and you could win a chance to win a trip to Madrid to be my VIP guest at Real Madrid v. Barcelona!",8072,1 111 208,2015-11-01T14:53:44.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,368,⚽️⚽️👍,5603,1 017 257,2015-11-01T11:04:41.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,369,Funny moments ❤️👍🚲🚲,6902,1 202 186,2015-11-01T17:57:46.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,370,"Getting a feel for my new boots! Play more with the @nikefootball App for a chance to meet me. I’ll be
keeping track of who is playing the most 🎁 👊",8076,1 084 836,2015-11-02T08:02:15.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,371,"Have a question for me? Post a video with your question on Instagram with the hashtags #askronaldo and #ronaldofilm and I might answer it at my Film Premiere on November 9.
Check out www.ronaldothefilm.com for details of how you can watch the film with exclusive content in cinemas, or on DVD and digitally.",9287,969 105,2015-11-03T10:12:24.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,372,Champions league tonight ⚽️⚽️👍,10193,1 067 883,2015-11-03T11:13:15.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,373,"Well done team!! 👏⚽️
Enhorabuena Nacho!! 🔝👌",8120,1 042 148,2015-11-03T23:06:14.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,374,Dinner time🍜🍜🍲🍵👌👍💪,13001,959 430,2015-11-04T21:20:28.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,375,⚽️⚽️⚽️✌️👍,5369,927 578,2015-11-05T16:17:35.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,376,All the warmth and coverage I need this season. nike.com/techbook #techpack,7539,965 210,2015-11-05T17:03:29.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,377,B día ⚽️⚽️☀️☀️☀️☀️✌️,11008,956 654,2015-11-06T09:04:01.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,378,The best moments🚲🚲🚲,6914,1 120 200,2015-11-06T16:50:30.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,379,Cristiano don't allow me to concentrate in my interview!!! 🙈😂😂😂,23772,1 001 474,2015-11-06T17:29:18.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,380,👍⚽️👍⚽️👍👍⚽️👍,11987,922 966,2015-11-07T11:37:48.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,381,⚽️⚽️👍⚽️👍⚽️👍⚽️⚽️👍✌️,5204,903 539,2015-11-07T11:38:14.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,382,First session in my new @niketraining CR7 Madeira edition free trainer 3.0. Available now in Europe on nike.com/niketraining,7834,1 085 907,2015-11-07T16:43:49.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,383,Another week of playing inside and staying active. Thanks to everyone for trying to beat me 😉 maybe next time! Over to you @bebe_vio. Get ready! #livingroomcup #playinside,22995,15 020 053,2020-04-11T09:02:26.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,384,"We wish a Happy Easter to everyone 🌍❤️🙏
#stayhome",62373,9 662 414,2020-04-12T13:18:16.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,385,".

Kids, let the Dad do his work 🤷🏻‍♂️❤️😝 #stayhome #stayactive",108398,43 452 433,2020-04-13T12:57:43.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,386,Feeling very thankful to have my mum home from hospital and recovering. Look after your families and loved ones. #stayhomesavelives,62610,9 436 130,2020-03-28T23:17:59.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,387,"In this difficult moment for the whole world, let’s be thankful for the things that matter - our health, our family, our loved ones. Stay home and let’s help all the health workers out there fighting to save lives.🙏🏽❤️🌈 #stayhomesavelives",67664,9 669 296,2020-03-30T12:58:03.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,388,"Breathe in, breathe out.🧘‍♂️ Stay active🏃🏻‍♂️ #stayhomesavelives",105639,12 112 355,2020-04-01T11:13:21.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,389,Stay home and keep stylish 💇🏽‍♂️👩‍❤️‍💋‍👨 #stayhomestaysafe,173641,65 077 884,2020-04-04T12:40:16.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,390,"Hey guys, I have a new challenge for you to stay active: the Living Room Cup 🏆. Can you step up and beat my core crusher record? Show me what you got and use #livingroomcup #playinside @nike @cristiano so I can 👀 you!",93358,43 200 069,2020-04-05T16:11:33.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,391,"My beautiful training partner!🏃🏻‍♀️💪🏽
#stayactive #stayhome",97692,50 475 988,2020-04-08T11:25:25.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,392,In this very difficult moment for our world it is important we unite and support each other. Let’s all do what we can to help. #beyondthemask #nevergiveup,63254,10 167 211,2020-04-10T19:08:27.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,393,Work in progress ⚽️👌🏻💪🏻,24666,5 008 854,2019-08-07T19:37:11.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,394,We’re already in Sweden for tomorrow's game ⚽️👌🏻💪🏻,29010,5 100 965,2019-08-09T17:59:38.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,395,"Inspired by my friends in China. This one is for the commanders of the pitch. #Shuai
Available today on Nike.com/football",15792,3 608 161,2019-07-17T07:59:29.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,396,Even in the dark I can shine ⚫️💎⚪️ 🤪,26365,4 716 807,2019-07-17T19:29:03.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,397,Chá das cinco ☕️ 😜,44547,7 454 010,2019-07-18T15:44:44.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,398,Let's go🛫,29288,5 737 531,2019-07-19T12:59:09.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,399,Recovery session ❄️💪🏻,52776,8 135 051,2019-07-20T18:02:19.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,400,Happy to be back #finoallafine,22248,5 491 457,2019-07-21T15:27:19.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,401,Love this feeling ⚽💪🏼 #finoallafine,36280,6 573 093,2019-07-22T09:16:02.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,402,Always a pleasure to see you China 🇨🇳 🙋🏻‍♂️😀👌🏻,27112,5 922 248,2019-07-23T17:21:31.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,403,Work in progress. Focused into the new season ⚽️🏃🏻‍♂️💪🏻 #LiveAhead,25705,5 053 839,2019-07-24T16:09:34.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,404,🥅 ⚽️⚽️ 🏃🏻‍♂️ 😀💪🏻,68983,4 564 627,2019-07-25T13:55:07.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,405,Feeling good and keep working👍🏻👍🏻,34645,6 498 082,2019-08-10T19:34:50.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,406,Muy contento y honrado por ganar este premio @marca Leyenda. Gracias a todos los que me han ayudado y a los que me siguen ayudando en mi carrera.,57357,6 991 277,2019-07-29T17:54:24.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,407,Abt last night 💞,43033,8 614 728,2019-07-30T11:51:23.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,408,Happiness ⚽️🏃🏻‍♂️😀 #BackToTraining,20881,5 073 638,2019-07-30T19:59:24.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,409,"There is only one shampoo for me.
#ClearMen #KeepAClearHead #NoDandruff #ClearHairCare #Menshampoo",25334,3 574 248,2019-07-31T11:00:15.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,410,Trabalho feito e vitória 🔝👍👌,21831,4 325 503,2019-07-31T16:54:02.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,411,Eyes on the ball 👀 ⚽️👍🏻,22097,4 346 946,2019-08-01T14:21:13.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,412,Recovery and meditation 🧘‍♂️ 👌🏻,79654,9 095 699,2019-08-01T20:16:25.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,413,"Speed you can barely see 🚀⚡
Check out my latest @nikefootball Mercurial – available today at Nike.com/football
#Mercurial",26735,12 445 101,2019-08-02T15:01:15.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,414,"Have you ever imagined that in Madeira there was a place like this beautiful beach? If you were wondering about a reason to visit my island, here’s one: Seixal Beach.
#ChallengeTheObvious #VisitMadeira #MadeiraNoWordsNeeded
@visitmadeira",24315,4 069 312,2019-08-03T17:00:39.000Z,Photo
