Links to profile,Links to publication,Name Account/Influencer,Professional Activity,Account description,Number of posts,Number of followers,Number of followings,Verified Status,Post description,Post number of comments,Post number of likes,Posting date,Media Type
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCLghlxI7p6/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"😎💥 Training, @LukaJovic style!
🤯 Jović, ¡eso es un GOLAZO!
#RMCity #HalaMadrid",2572,3 192 801,2020-07-03T12:24:41.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCMdQZYJQwt/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🎞️ LaLiga Diaries: Real Madrid 1-0 Getafe

🔝 Undeniable @SergioRamos from the spot brings us three crucial points in the battle for @LaLiga!
-
🎯 ¡3 puntos de oro en la lucha por @LaLiga gracias a la fiabilidad de @SergioRamos desde el punto de penalti!
#RMLiga #HalaMadrid",669,1 169 859,2020-07-03T21:26:55.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCOSMZvIiro/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🤜🤛 Ready for tomorrow!
💪 ¡Listos para mañana!
#RMCity #HalaMadrid",1096,2 106 811,2020-07-04T14:18:05.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCOwxPEo0XN/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🛬 Touchdown in Bilbao!
📍 ¡Estamos en Bilbao!
⏳🆚 Athletic Club
#RMLiga #HalaMadrid",1150,1 073 650,2020-07-04T18:44:04.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCQ0tXlJg3m/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"Athletic 0-1 Real Madrid
⚽ 73' @SergioRamos (p)
#Emirates #RMLiga",11992,1 205 270,2020-07-05T13:56:41.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCQGM_VJejT/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"😍 @KarimBenzema knows how to score against Athletic!
⚽ ¡Benzema certero en Bilbao!
🗓️ 2015/16
#RMLiga #HalaMadrid",1710,4 165 308,2020-07-05T07:29:42.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCRASOVoUVp/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"3️⃣5️⃣0️⃣ victories and counting...
🔝✨ ¡350 victorias con el @RealMadrid!
@MarceloTwelve #HalaMadrid",2239,817 711,2020-07-05T15:37:50.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCSyUoroRsN/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"7️⃣ / 7️⃣
🔥 Our 7th win in a row!
👊 ¡Séptima victoria consecutiva!
#RMLiga #HalaMadrid",1722,971 332,2020-07-06T08:14:19.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCTLPCAoZIu/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"👊 LaLiga Diaries: Athletic Club 0-1 Real Madrid

🎯 @SergioRamos goal gives @Zidane’s men seventh win in a row!
-
🔥 ¡Volvimos con los 3 puntos de Bilbao! Los de Zidane consiguieron su séptima victoria consecutiva.
#RMLiga #HalaMadrid",804,1 334 017,2020-07-06T11:53:39.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCUCbhsJxss/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"💥 @MarcoAsensio10
👀 @SergioRamos
👀 @Casemiro
#RMLiga #HalaMadrid",1419,989 103,2020-07-06T19:54:18.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCVjR9tonZq/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🆕 @SergioRamos RECORD!
🎯 12 strikes - his new highest tally for goals in a season!
🏹 12 dianas - ¡Nuevo récord de goles en una temporada!
#RealMadrid #HalaMadrid",2105,2 921 912,2020-07-07T10:01:29.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCWs3p7J83W/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"😍 The leaders are back at #RMCity!
⚒ ¡Seguimos trabajando!
🔜 Alavés
#HalaMadrid",1427,745 983,2020-07-07T20:43:38.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCYjsxUoDvl/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"💥 WOW!
🎯 @IscoAlarcon
↪️ @Casemiro
#RMCity #HalaMadrid",4021,5 555 384,2020-07-08T14:04:21.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCZHvoOo8HF/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"👊 The last time we played Alavés!
🤩 En nuestro último partido 🆚 Alavés en @LaLiga...
#HalaMadrid #RMLiga",2273,1 469 813,2020-07-08T19:16:56.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CC_7d_zoMqh/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"👏🏆 This time last week...
😍🥇 Hace justo una semana...
#34Ligas #HalaMadrid",5286,3 086 372,2020-07-23T21:00:28.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCaZRd6oYFP/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🇫🇷🌟 KB9 x @RealMadrid x 11 years
⌛ #OTD in 2009...
#RealMadrid #HalaMadrid",7087,1 674 625,2020-07-09T07:09:21.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCaxYxIoQQP/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🆉🆉: LEYENDA
🔙 09/07/01: @Zidane ➡️ @RealMadrid
#RMHistory #HalaMadrid",3271,999 347,2020-07-09T10:40:04.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCbpVsNIF2D/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"ALL the goals of our last seven MATCHES!

⚽️7️⃣ matches, 7️⃣ wins, 7️⃣ goalscorers!
🤩 TODOS los GOLES de nuestras 7️⃣ últimas victorias...
#RMLiga #HalaMadrid",1477,4 132 851,2020-07-09T18:54:54.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCdJthZIfBM/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"⚽⚽ A dream debut!
🌟  ¡Un debut de ensueño!
👑 @Ronaldo
🆚 Alavés (LaLiga, 2002/03)
#️⃣ #RMHistory",1460,2 322 752,2020-07-10T08:54:05.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCde-rpoOVj/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"👏 Chapeau, @KarimBenzema!
🔝 KB9: @LaLiga’s Player of the Month for June!
👊 ¡Mejor jugador de LaLiga en el mes de junio!
#RMLiga #HalaMadrid",1999,755 273,2020-07-10T11:56:56.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCej8zPovQR/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"Real Madrid 2-0 Alavés
⚽ 11' @KarimBenzema (p)
⚽ 51' @MarcoAsensio10
#Emirates #RMLiga",6437,1 028 878,2020-07-10T21:59:37.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCfnYMgILwm/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"⚽ T E A M !
👊 8 wins in a row!
💪 ¡8ª victoria seguida!
#RMLiga #HalaMadrid",2057,929 191,2020-07-11T07:48:48.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCgFrRUoNp4/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🌐🏆🇪🇸 ¡10 años del Mundial en Sudáfrica y @SergioRamos lo recuerda como si fuera ayer!
-
🥇🔟 years since he became a World Cup winner! @SergioRamos remembers THAT day in South Africa.
-
🎙️ Presenter / Entrevista: @LucasVazquez91
🎥 FULL VIDEO: Link in bio
#OTD #HalaMadrid",1328,1 818 729,2020-07-11T12:14:08.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCg_D-hpADk/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"📽️ LaLiga Diaries Real Madrid 2-0 Alavés

8️⃣X5️⃣ Eighth straight win and fifth successive clean sheet!
👊 ¡Octava victoria seguida del líder y quinto partido consecutivo imbatidos!
#RMLiga #HalaMadrid",1126,2 465 541,2020-07-11T20:37:38.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCgjBfLoiKK/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🙌 Teamwork makes the dream work!
⚽📐 ¡Jugada de tiralíneas!
↖️ @RodrygoGoes
↙️ @KarimBenzema
🎯 @MarcoAsensio10
#RMLiga #HalaMadrid",1418,3 008 901,2020-07-11T16:30:30.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCiMFelIJ7C/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🎂 Happy birthday to TWO madridistas!
🎉 ¡Feliz cumpleaños!
2️⃣9️⃣ @JamesRodriguez10
2️⃣0️⃣ @ViniciusJunior
#HalaMadrid",2980,1 137 014,2020-07-12T07:48:02.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCjDA9rIA77/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"💥 Strong shots / Disparos potentes
🥅 Big saves / Fuertes en portería
🔜 Granada 👊
#RMLiga #HalaMadrid",1134,3 074 897,2020-07-12T16:58:28.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCkuJuZITED/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"👊 3 FINALS LEFT! / ¡NOS QUEDAN 3 FINALES!
🚀 @LukaModric10 x ¡Golazo!
🆚 Granada (@LaLiga 2015/16)
#RMLiga #HalaMadrid",1476,3 248 376,2020-07-13T07:25:19.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CClQVQ8oC4N/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"👋 ¡Hola, Granada!
🔜 #GranadaRealMadrid
#HalaMadrid",2972,1 077 976,2020-07-13T12:22:52.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCmSY4FolDJ/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"Granada 1-2 Real Madrid
⚽ 10' @Ferland_Mendy
⚽ 16' @KarimBenzema
⚽ 50' Machís
#Emirates #RMLiga",7808,1 076 381,2020-07-13T22:00:05.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCnYEsjIPQO/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"9️⃣ / 9️⃣
🔝 Leaders / Líderes
#RMLiga #HalaMadrid",2079,1 158 131,2020-07-14T08:09:00.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCnr1WNoB0S/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"💥 NET BUSTER!
🚀 ¡Rompiendo la red!
🇫🇷 @Ferland_Mendy
☝️ 1st @RealMadrid goal / 1er gol
#RMLiga #HalaMadrid",6170,6 333 166,2020-07-14T11:02:05.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCo0H2_JwL4/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🙌 LaLiga Diaries Granada 1-2 Real Madrid

9️⃣ wins out of 9️⃣ and a debut goal for @Ferland_Mendy.
👏9️⃣ª victoria consecutiva y el estreno de gol de @Ferland_Mendy con el @RealMadrid!
#RMLiga #HalaMadrid",821,1 358 408,2020-07-14T21:34:39.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCqFA3UoFyW/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"⛔⚽🥅 A save as good as a goal!
¡@SergioRamos, el muro!
#RMLiga #HalaMadrid",5261,5 826 341,2020-07-15T09:20:43.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCqznq2ohs-/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"💥👊⚡ WOW, @Brahim!
📐 Which angle do you prefer? 👉
🚀 GOLAZO con dos ángulos. ¿Qué perspectiva prefieres? ➡
#RMCity #HalaMadrid",1961,804 141,2020-07-15T16:07:25.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCse6vjIyxn/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"⚽ TONIGHT WE PLAY! / ¡HOY JUGAMOS!
💥 BANG! / ¡DE PRIMERAS!
👑 @JulioBaptistaOficial
🆚 Villarreal (@LaLiga 2005/06)
#RMLiga #HalaMadrid",1349,3 133 450,2020-07-16T07:46:19.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCsyl4_obYy/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🎂 #HBD, @GarethBale11!
🥳 ¡Feliz 3️⃣1️⃣ cumpleaños, Gareth!
#HalaMadrid",6981,1 213 720,2020-07-16T10:36:55.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCt58bCJOze/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🏆 WE ARE THE CHAMPIONS!
🙌 ¡SOMOS CAMPEONES!
⚽ @LALIGA 2019/20
#34Ligas #RealFootball",64138,3 800 506,2020-07-16T21:00:24.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCt5ui5pRyq/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🏆 ¡CAMPEONES!
🏁 Real Madrid 2-1 Villarreal
⚽ 29’ @KarimBenzema
⚽ 77’ @KarimBenzema (p)
⚽ 83’ Iborra
#Emirates #34Ligas",10877,1 465 936,2020-07-16T20:58:31.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCt9FdQo18-/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🤩 HALA MADRID!!! 🏆
#34Ligas",28187,6 395 494,2020-07-16T21:28:35.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCtLTFIpW5q/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"👀 FOCUSED / CONCENTRADOS
📍 #RMCity
🚗 @audispain
#RealMadridVillarreal",2694,2 321 478,2020-07-16T14:13:08.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCt_leEom2E/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"💬 ¡Mensaje del CAPITÁN!
©️ This is your captain speaking!
🏆 @SergioRamos #34Ligas",17081,5 909 633,2020-07-16T21:50:35.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCu3By5oRcB/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🏆👊 We demand glory. We deliver glory.
Exigimos la gloria. Entregamos la gloria.
#34Ligas #RealFootball",4403,2 179 482,2020-07-17T05:55:28.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCuBcd9Iv9v/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🙌⚽🏆 What a season!
¡Qué temporada!
#34Ligas #RealFootball",8335,3 785 150,2020-07-16T22:06:57.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCuFngRocju/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"Florentino Pérez: ""We wanted to win this LaLiga title and we are very pleased.""
""Queríamos ganar esta Liga y estamos muy satisfechos""
🏆 #34Ligas #RealMadrid 🙌",4581,1 524 881,2020-07-16T22:42:24.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCuM1BoIaBF/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🙌🏆 ¡EQUIPAZO!
#34Ligas #RealFootball",8751,1 636 434,2020-07-16T23:45:25.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCv9DNdpmL8/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🏆 PROUD ➡️
3️⃣4️⃣ ORGULLOSOS
#RealFootball #34Ligas",3555,1 443 286,2020-07-17T16:06:02.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCvDaH6o4zj/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🏆👔 @Zidane: 11 titles as @RealMadrid coach! LEGEND!
🙌✨ ¡Zidane, 11 títulos como entrenador del Real Madrid! ¡LEYENDA!
#34Ligas #RealFootball",8450,4 010 165,2020-07-17T07:42:40.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCvTCrcoC1c/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🇧🇷🏆 BRAZUCAS x CAMPEONES!
#34Ligas #HalaMadrid",4112,3 148 060,2020-07-17T09:59:09.000Z,Video
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCvY3qRpu9u/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🏆 Dressing room vibes... like a champion!
😍 ¡El vestuario de los campeones!
#34Ligas #RealFootball",3971,1 511 054,2020-07-17T10:49:53.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCvoYE3oHO4/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"🤩 SQUAD GOALS 👉
🏆 EQUIPO CAMPEÓN ➡️
#34Ligas #HalaMadrid",7853,2 538 990,2020-07-17T13:05:23.000Z,Photo
https://www.instagram.com/realmadrid/,https://www.instagram.com/p/CCwM7-Wp52X/,Real Madrid CF,Club de football,"Real Madrid C.F. ⚽️ Official profile of Real Madrid C.F.
🏆 13 times European Champions
🌍 FIFA Best Club of the 20th Century
📱 #RealFootball | 🙌 #RMFans",4 022 publications,94 671 683,39,Vérifié,"📽️ LaLiga Diaries Real Madrid 2-1 Villarreal

✨ WHAT a season! 2019/20 LaLiga champions!
👀 All access to our celebrations from Ciudad Real Madrid!
🔝 ¡Qué temporada! ¡Campeones de @LaLiga 2019/20!
🥳 ¡Vive la celebración del título desde dentro!
#RealFootball #34Ligas",2562,4 061 215,2020-07-17T18:44:41.000Z,Video
