Links to profile,Links to publication,Name Account/Influencer,Professional Activity,Account description,Number of posts,Number of followers,Number of followings,Verified Status,Post description,Post number of comments,Post number of likes,Posting date,Media Type
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CFVQq1mCkwq/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,33212,5 897 589,2020-09-19T20:52:09.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CFXzDbgiqpf/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Te conocía sólo de enfrentarnos y siempre me pareciste un fenómeno, pero después tuve la suerte de conocerte en lo personal y me sorprendiste más todavía. Fueron dos años compartiendo muchas cosas y te hiciste notar mucho, el vestuario te va a extrañar, @kingarturo23oficial. Te deseo todo lo mejor en esta nueva etapa en tu nuevo club. Nos volveremos a cruzar, seguro. 👍🏻💪🏻",41035,7 552 198,2020-09-20T20:31:05.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CFZwW1FiKtX/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"¡Se cumplió un año del lanzamiento de @themessistore! Estamos orgullosos de lo que conseguimos en estos meses y con muchas ganas de seguir con todo lo que tenemos planeado. No te pierdas todo lo que está por venir. Sumate a la lista de emailing de The Messi Store, podrás ser el primero en ver los nuevos productos que están por llegar pronto. Enlace en historias.

It has been one year since @themessistore launched! Proud of all our accomplishments from the past year and looking forward to all the exciting things we have planned. Be sure to be signed up to The Messi Store mailing list to be the first to find out about our next drop, coming very soon. Link in stories.",20794,3 698 497,2020-09-21T14:46:00.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CFe8gbZC8Iu/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Desde chico me encantan los videojuegos, por eso tenía muchas ganas de volver a ser la imagen de eFootball #PES2021 y estar en el tráiler de lanzamiento. Ya pueden conseguir el juego en https://konami.jp/3c3wkgf y acá les dejo el video. ¡Espero que les guste tanto como a mí!
///
As a videogame fan since I was a kid, I'm really excited to repeat as eFootball #PES2021 ambassador and to appear in the launch trailer. You can already get the game at https://konami.jp/3c3wkgf and here you have the full trailer. Hope you enjoy it as much as I do! @officialpes",9000,5 674 001,2020-09-23T15:09:38.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CFjb7KrCMBg/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Ya me venía haciendo la idea pero hoy entré al vestuario y me cayó la ficha de verdad. Que difícil va a ser no seguir compartiendo el día a día con vos, tanto en las canchas como afuera. Los vamos a extrañar muchísimo. Fueron muchos años, muchos mates, comidas, cenas... Muchas cosas que nunca se van a olvidar, todos los días juntos.

Va a ser raro verte con otra camiseta y mucho más enfrentarte. Te merecías que te despidan como lo que sos: uno de los jugadores más importantes de la historia del club, consiguiendo cosas importantes tanto en lo grupal como individualmente. Y no que te echen como lo hicieron. Pero la verdad que a esta altura ya no me sorprende nada.

Te deseo todo lo mejor en este nuevo desafío. Te quiero mucho, los quiero mucho. Hasta pronto, amigo.",150114,13 305 059,2020-09-25T08:59:52.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CFkMNExinOJ/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Nueva temporada. Nuevos goles. Con toda la energía. #Hazquelosdíascuenten /// New season. New goals. Same mindset. #NeverSettle #MakeTheDaysCount,9195,6 392 241,2020-09-25T16:02:00.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CFp8_ELCBJa/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,36886,5 902 608,2020-09-27T21:44:12.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CG55NVbFkhu/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"📍🇮🇹 @championsleague
#UCL",60037,6 511 885,2020-10-28T22:50:26.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CGFne-1l6WW/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,🇦🇷,40323,6 362 761,2020-10-08T15:35:03.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CGG0LlDlJWm/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,36746,5 337 654,2020-10-09T02:45:14.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CGK9Sf_FgfN/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,25422,4 683 947,2020-10-10T17:21:47.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CGTQskAFqWw/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Gran triunfo en la altura, donde siempre cuesta más. Aún queda muchísimo, las eliminatorias recién arrancan y nos alegra mucho haber conseguido estos dos triunfos. #VamosArgentina 🇦🇷",34409,5 354 900,2020-10-13T22:45:18.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CGVAPSziZpv/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Descubrí la última entrega de la colección Otoño 2020 que incluye este look en TheMessiStore.com Próximamente postearemos algo muy especial. Seguí a @themessistore para enterarte antes que nadie. 👀 /// Layer up for fall with our latest drop including this look on TheMessiStore.com. Special announcement coming soon...follow @themessistore to be the first to find out. 👀,20555,10 375 725,2020-10-14T15:02:40.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CGlKCCOFnbd/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,@championsleague ⚽️,39911,5 576 173,2020-10-20T21:33:24.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CH0tIvGqNF6/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Orgulloso de anunciar el lanzamiento de la app oficial de @themessistore, disponible en Apple y Google. Conseguí acceso prioritario a estrenos exclusivos en la app y mucho más. Descargá en el enlace de las stories. /// I am very proud to announce the launch of the official @themessistore app available now on both Apple and Google stores! Get priority access to exclusive in-app only drops and much more. Download via link in stories!",9265,4 426 724,2020-11-20T19:03:19.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CHK79S4lzSK/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Diego, toda la fuerza del mundo. Mi familia y yo te queremos ver bien lo antes posible. ¡Un abrazo de corazón!",38689,6 061 546,2020-11-04T13:41:33.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CHWP3-NlKH8/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,31845,4 899 312,2020-11-08T23:07:14.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CHa668dFbD_/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,🇦🇷⚽️,34692,5 191 872,2020-11-10T18:40:21.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CHdVSyKi6z8/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"¡Felicitaciones a @themessistore por alcanzar el millón de seguidores en Instagram! Visitá TheMessiStore.com para conseguir los mejores productos. ¡Disfruten!

Congratulations to @themessistore for hitting the 1 million follower milestone. Go to TheMessiStore.com to get some of our best products. Enjoy!",17180,6 586 246,2020-11-11T17:11:54.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CHlkW4uFs5O/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,28449,5 256 221,2020-11-14T21:54:50.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CHpwR2cl6VG/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Dejan el fútbol dos personas con las que viví y disfruté mucho tiempo y quiero aprovechar para saludarles: Fer, querido, espero que te vaya todo genial. Desde los 17 años que nos conocimos... Fue un placer compartir vestuario en la selección y competir contra vos, ya lo sabés. Ojalá que siga todo bien y puedas seguir cumpliendo tus sueños.

Y qué decir de Masche, tantos años juntos, viéndonos cada día y compartiendo tanto... Vivimos momentos muy felices y también algunos duros en la cancha tanto en Argentina como en Barcelona. Te venimos extrañando desde que te fuiste. ¡Te deseo todo lo mejor para vos y tu familia siempre!",22317,5 542 563,2020-11-16T12:55:57.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CHt5Z_InRLB/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,🇦🇷⚽️,29168,4 778 159,2020-11-18T03:32:40.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CI4E8X3FBlG/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,26271,4 617 541,2020-12-16T22:57:17.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CI6BMsnFSYE/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Camperas SOLARball Tech de @themessistore = 🔥. Mis camperas y chalecos favoritos para los meses más fríos son el regalo perfecto. Más información en TheMessiStore.com /// SOLARball Tech jackets by @themessistore = 🔥. My favorite jackets & vests for the colder months make the perfect gift… more info on TheMessiStore.com.,23758,3 076 262,2020-12-17T17:03:03.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CI8kGSSFdbG/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Es un honor recibir este reconocimiento Champion for Peace of the Year Award 2020 por el juego limpio adentro de la cancha y por lo que pude aportar afuera de ella. ¡Gracias a @peaceandsport por este lindo premio! /// I am truly honoured to be recognised as a fair player and for my social commitment with the Champion for Peace of the Year Award 2020. Thank you to @peaceandsport for this beautiful acknowledgment! #PSAWARDS2020 #ChampionsforPeace,27346,3 849 033,2020-12-18T16:46:29.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CIBeukIlowA/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Un día muy triste para todos los argentinos y para el fútbol. Nos deja pero no se va, porque el Diego es eterno.

Me quedo con todos los momentos lindos vividos con él y quería aprovechar para enviarle el pésame a toda su familia y amigos. QEPD",139342,16 400 320,2020-11-25T18:04:22.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CILkkcKlV2Z/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Hasta siempre, Diego.",113528,11 580 859,2020-11-29T16:07:49.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CIVpLW5K9PR/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"En el Día Internacional de las Personas con Discapacidad, te invitamos a promover acciones que fomenten el respeto por los derechos de todas y todos. Porque la inclusión se construye día a día, con cada uno de nuestros actos.

Somos parte del mismo equipo. Juguemos por la inclusión.

#JugáPorLaInclusión
#MismoEquipo",8297,3 847 812,2020-12-03T14:02:35.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CIX2xeXFImy/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"En TheMessiStore.com podés encontrar algo para las próximas fiestas desde la colección más novedosa del Messi Studio a los estilos más clásicos para adentro y afuera de la cancha. Descargá la app para tener la mejor experiencia de compra.
🎁🎁🎁
From the brand new Messi Studio collection to classic styles for on or off the field, there's something for everyone on TheMessiStore.com this holiday season. Be sure to download @themessistore app for the best shopping experience. #TheMessiStore",20090,2 937 089,2020-12-04T10:37:46.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CIjdmMKlqlT/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Fue un placer compartir tanto con vos. Alejandro era una gran persona, además de ser un profesional impresionante que me marcó en mi carrera y aprendí mucho de él. Vivimos juntos algunos de mis mejores recuerdos futbolísticos durante la etapa de la clasificación al Mundial y también en el Mundial. Mis condolencias a toda su familia y amigos.",29189,6 818 484,2020-12-08T22:48:40.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CIwUg71FQZF/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,37139,5 474 298,2020-12-13T22:39:26.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CIylcQjF70s/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Para mí es un honor haber sido incluido en el once del Ballon d'Or Dream Team. Quiero dar las gracias por elegirme y también felicitar a todos los jugadores que fueron seleccionados en los dos equipos y a todos los nominados, hay verdaderos fenómenos en esa lista!!",72892,9 175 587,2020-12-14T19:45:49.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJ1mZGelybT/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,52406,6 612 145,2021-01-09T20:23:14.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJBupOZFNy4/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Muchas gracias por tu mensaje tan cariñoso, @pele. La verdad que fue lindo verlo por lo que significan esas palabras viniendo de alguien tan grande como fuiste vos. Te mando un gran abrazo!!",26015,5 208 001,2020-12-20T16:54:50.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJCD5nrKgGg/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"El ""Messi Player Pack"" ¡ya está disponible en eFootball PES 2021 para móvil!. Ahora tenés una versión especial para tu equipo, celebrando uno de mis momentos más lindos, y además incluye un menú presentando mi marca de ropa: themessistore.com ¡Descargá ahora el juego de forma gratuita para celular! /// The ‘Messi Player Pack’ is available now in eFootball PES 2021 mobile! It features a special version of me for your team, celebrating one of my most iconic moments, and also includes a menu theme featuring my clothing brand: themessistore.com! Download the game for free on mobile now!",9063,3 901 189,2020-12-20T20:02:19.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJEGeVkllpL/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Merry Chipmas! @Lays_United,9774,1 787 773,2020-12-21T15:01:33.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJHmB6Vl5T9/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Cuando empecé a jugar al fútbol jamás pensé que rompería algún récord. Y menos aún el que logré hoy que tenía @pele... Sólo puedo dar las gracias a todos los que me ayudaron en estos años, mis compañeros de equipo, mi familia, mis amigos y todos los que me apoyan cada día. Abrazo!!",67382,5 342 389,2020-12-22T23:35:01.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJIuGhDqj7a/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"En este juego, no hay goles fáciles. Ni el primero, ni el gol 644. /// In this game, no goal is easy. Not goal 1 or goal 644. @budfootball #BeAKing #KingOfBeers",7294,3 068 254,2020-12-23T10:10:51.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJJuFoVKRkf/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,644. @adidasFootball,16792,7 014 085,2020-12-23T19:24:40.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJLRhSKq_JZ/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Gracias por todo el apoyo. #NuncaTeConformes /// Thank you all for the ongoing support, it has helped me to never settle in the pursuit of my goals! #NeverSettle",16312,4 312 746,2020-12-24T09:59:39.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJbwIMLqbLg/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Gracias @budfootball!!! 😃 Thanks @budfootball!!!

#BeAKing #KingOfBeers",21334,11 021 181,2020-12-30T19:43:06.000Z,Video
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJgkLGflScy/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Feliz 2021 para todos! 😃👍🏻 Happy New Year everyone!,38939,5 614 271,2021-01-01T16:19:48.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJlkzDrl8CT/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,📍Huesca,36096,5 575 095,2021-01-03T15:01:28.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJnfUvFlh6m/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,28306,5 096 757,2021-01-04T08:52:07.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJosl4jl51p/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,"Recién arrancamos el año en @themessistore, con looks clásicos y nuevos para mezclar y combinar como las camperas. Podés encontrar todos los modelos en TheMessiStore.com y descargando la app. /// Start the new year in style with new & classic looks from @themessistore. Mix & match the Bonded Pocket Long Sleeve with a SOLARball Tech jacket or Signature Stripe Jacket… or both 😉 More on TheMessiStore.com and be sure to download the new app, link in stories.",25419,2 603 429,2021-01-04T20:07:17.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/CJzBOPAl0xh/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,28503,4 326 050,2021-01-08T20:19:58.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/_Kod-MPM_0/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Esperando a Papa Noel con mi familia🎅🏻 !!! Con mis superhéroes 😍 @antoroccuzzo88,27823,2 148 608,2015-12-11T21:10:52.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/_NbHwqPM_w/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,cena antes de partir a Japón . BUENOS AIRES GRILL,7019,1 334 693,2015-12-12T23:11:58.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/_Og50EPMyi/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Listo para viajar . Un poco grande el pijama pero cómodo 😂😜👍 . Ready to fly. Pyjama a little big but still fell good,31180,1 725 717,2015-12-13T09:21:44.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/_y2Ow0PM3g/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,31091,1 836 672,2015-12-27T12:00:45.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/p63jrOPMzQ/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Nadie dijo que iba ser fácil. Un pasito más //Nobody said it was an easy game. Another big step. #vamos argentina !!!!,30745,1 066 764,2014-07-01T19:15:36.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/ppbqaXPM2t/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Muchas gracias a todos !!!,30109,958 584,2014-06-25T00:44:46.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/puxxerPM_A/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,18459,856 163,2014-06-27T02:34:10.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/q2QIbZPM4e/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,36563,1 219 643,2014-07-24T20:45:31.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/q5PDUXvM0Z/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Amigos 😜,7940,722 327,2014-07-26T00:33:49.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/q7iL6TvM3l/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,10756,862 961,2014-07-26T21:59:29.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/q7m6DgPM_y/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,15004,798 793,2014-07-26T22:40:44.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/q9Ke_xvM4E/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Navegando con amigos/ sailing with our friends#dolphins🐬,10218,789 248,2014-07-27T13:10:52.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/qFLolMPM2S/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Un pasito más !!! Vamos argentinaaaaaa !!!!,16590,857 975,2014-07-05T19:23:26.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/qFgNe8vM6I/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,No caption,26075,898 106,2014-07-05T22:23:14.000Z,Photo
https://www.instagram.com/leomessi/,https://www.instagram.com/p/qP7TbPvM8T/,Lionel Messi,Footballeur,Leo Messi Bienvenidos a la cuenta oficial de Instagram de Leo Messi / Welcome to the official Leo Messi Instagram account,665 publications,176 533 419,234,Vérifié,Me toco el doping y no puedo estar viviendo este momento en el vestuario. Me siento orgulloso de ser parte de este plantel!! Que fenómeno son todos !! Que partido hicieron. Que locura. estamos en la final !! Disfrutemos .. Abrazo grande a toda la argentina . Nos queda un pasito más,88532,1 239 621,2014-07-09T23:32:23.000Z,Photo
